id,value,depth,uniprot, organism, group, hasPDB, hasExperimental
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.b3f8bcb2-027e-11e7-b572-408d5c94fbae.b3f8bcb3-027e-11e7-b572-408d5c94fbae.b3f8bcb4-027e-11e7-b572-408d5c94fbae.b3f8bcb5-027e-11e7-b572-408d5c94fbae,,30,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.b3f8bcb2-027e-11e7-b572-408d5c94fbae.b3f8bcb3-027e-11e7-b572-408d5c94fbae.b3f8bcb4-027e-11e7-b572-408d5c94fbae.b3f8bcb5-027e-11e7-b572-408d5c94fbae.977,P-trHbN,31,Q7JQC9_9CILI,Paramecium triaurelia,N,0,False
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.b3f8bcb2-027e-11e7-b572-408d5c94fbae.b3f8bcb3-027e-11e7-b572-408d5c94fbae.b3f8bcb4-027e-11e7-b572-408d5c94fbae.b3f8bcb5-027e-11e7-b572-408d5c94fbae.b3f8bcb6-027e-11e7-b572-408d5c94fbae,,31,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.b3f8bcb2-027e-11e7-b572-408d5c94fbae.b3f8bcb3-027e-11e7-b572-408d5c94fbae.b3f8bcb4-027e-11e7-b572-408d5c94fbae.b3f8bcb5-027e-11e7-b572-408d5c94fbae.b3f8bcb6-027e-11e7-b572-408d5c94fbae.610,P-trHbN,32,Q27213_9CILI,Paramecium multimicronucleatum,N,0,False
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.b3f8bcb2-027e-11e7-b572-408d5c94fbae.b3f8bcb3-027e-11e7-b572-408d5c94fbae.b3f8bcb4-027e-11e7-b572-408d5c94fbae.b3f8bcb5-027e-11e7-b572-408d5c94fbae.b3f8bcb6-027e-11e7-b572-408d5c94fbae.195,P-trHbN,32,TRHBN_PARCA,Paramecium caudatum,N,2,False
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.b3f8bcb2-027e-11e7-b572-408d5c94fbae.b3f8bcb3-027e-11e7-b572-408d5c94fbae.b3f8bcb4-027e-11e7-b572-408d5c94fbae.281,P-trHbN,30,Q3SEA1_PARTE,Paramecium tetraurelia,N,0,False
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.b3f8bcb2-027e-11e7-b572-408d5c94fbae.b3f8bcb3-027e-11e7-b572-408d5c94fbae.b3f8bcb7-027e-11e7-b572-408d5c94fbae,,29,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.b3f8bcb2-027e-11e7-b572-408d5c94fbae.b3f8bcb3-027e-11e7-b572-408d5c94fbae.b3f8bcb7-027e-11e7-b572-408d5c94fbae.973,P-trHbN,30,A0EH17_PARTE,Paramecium tetraurelia,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.b3f8bcb2-027e-11e7-b572-408d5c94fbae.b3f8bcb3-027e-11e7-b572-408d5c94fbae.b3f8bcb7-027e-11e7-b572-408d5c94fbae.285,P-trHbN,30,Q3SE94_PARTE,Paramecium tetraurelia,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb1-027e-11e7-b572-408d5c94fbae.176,Tt-trHbN,27,Q22YY3_TETTS,Tetrahymena thermophila SB210,N,0,False
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb8-027e-11e7-b572-408d5c94fbae,,26,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb8-027e-11e7-b572-408d5c94fbae.196,P-trHbN,27,TRHBN_TETPY,Paramecium caudatum,N,10,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.b3f8bcb0-027e-11e7-b572-408d5c94fbae.b3f8bcb8-027e-11e7-b572-408d5c94fbae.197,P-trHbN,27,TRHBN_TETTH,Paramecium caudatum,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.b3f8bc8e-027e-11e7-b572-408d5c94fbae.b3f8bcaf-027e-11e7-b572-408d5c94fbae.296,Ca-trHbN,25,D5EIY8_CORAD,Coraliomargarita akajimensis DSM 45221,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bc8d-027e-11e7-b572-408d5c94fbae.827,Bd-trHbN,23,F4P5H7_BATDJ,Batrachochytrium dendrobatidis JAM81,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bcb9-027e-11e7-b572-408d5c94fbae,,22,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc88-027e-11e7-b572-408d5c94fbae.b3f8bc89-027e-11e7-b572-408d5c94fbae.b3f8bc8a-027e-11e7-b572-408d5c94fbae.b3f8bc8b-027e-11e7-b572-408d5c94fbae.b3f8bc8c-027e-11e7-b572-408d5c94fbae.b3f8bcb9-027e-11e7-b572-408d5c94fbae.b3f8bcba-027e-11e7-b572-408d5c94fbae,,23,,,,,
